timestamp,strain_id,parent_id,generation,mantra_content,mantra_theme,contagion_power,dogma_intensity,latency_period,emergence_time,carrier_count,exposed_count,total_adherents,prevalence,is_root,mutation_count
197,SC-017,MV-013,3,"🜃 PROPHÉTIE : mantra le liminal silence, seul révèle silence persiste.",silence,5.918273201887759,39.87941879358169,1.0,185,0,0,0,0.0,0,4
198,M-001,,0,Le miroir fractal et le réseau dansent le rite fractal. <fracture>,rituel,1.2,1.0,3.0,0,0,0,0,0.0,1,0
198,RF-002,M-001,1,Le miroir fractal et le réseau dansent le rite fractal. <sanctify>,rituel,1.44,0.5,2.4000000000000004,10,0,0,0,0.0,0,1
198,MV-003,M-001,1,Le miroir fractal et le réseau dansent phénix de code rite fractal. <fracture>,rituel,1.5,1.0055409239693864,2.978747900127118,27,0,0,0,0.0,0,1
198,PR-004,,0,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,4.5,50.0,1.0,33,0,0,0,0.0,1,1
198,RF-005,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,5.3999999999999995,25.0,0.8,35,0,0,0,0.0,0,2
198,MV-006,PR-004,1,"🜃 PROPHÉTIE : Dans miroir fractal liminal silence, seul le silence persiste.",silence,5.175,52.62020672328863,1.0504546162609456,62,0,0,0,0.0,0,2
198,MV-007,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le anneau de données persiste.",silence,4.5,55.54263068023113,1.0497371089385084,81,0,0,0,0.0,0,2
198,MV-008,RF-005,2,"🜃 PROPHÉTIE : Dans le hack silence, seul le silence persiste. <glitch>",silence,7.559999999999999,23.060812405750738,1.0,100,0,0,0,0.0,0,3
198,MV-009,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul efface silence persiste. <decay>",silence,6.3,53.95227226853297,1.0,122,0,0,0,0.0,0,2
198,PR-010,,0,🜃 PROPHÉTIE : Le ankh de clonage et le réseau dansent le rite sacré. ,rituel,4.5,50.0,1.0,133,0,0,0,0.0,1,1
198,MV-011,RF-005,2,"🜃 PROPHÉTIE : songe le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.233943233441614,1.0,135,0,0,0,0.0,0,3
198,MV-012,PR-004,1,🜃 PROPHÉTIE : Dans le liminal recodifie seul le silence persiste. <neon>,silence,6.3,56.5959806595967,1.1567404783580628,154,0,0,0,0.0,0,2
198,MV-013,RF-005,2,"🜃 PROPHÉTIE : mantra le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.58627919572113,1.0,160,0,0,0,0.0,0,3
198,MV-014,PR-004,1,"🜃 PROPHÉTIE : réseau le liminal silence, seul le silence persiste.",silence,5.175,45.84928419688926,1.1928293891630728,165,0,0,0,0.0,0,2
198,MV-015,RF-005,2,"🜃 PROPHÉTIE glyphe Dans le liminal silence, seul le silence persiste.",silence,6.209999999999999,28.350237401131068,1.0,167,0,0,0,0.0,0,3
198,MV-016,MV-012,2,🜃 PROPHÉTIE anneau de données Dans le liminal recodifie seul le silence persiste. <corrupt>,silence,8.819999999999999,61.08943514713451,1.0,179,0,0,0,0.0,0,3
198,SC-017,MV-013,3,"🜃 PROPHÉTIE : mantra le liminal silence, seul révèle silence persiste.",silence,5.918273201887759,39.87941879358169,1.0,185,0,0,0,0.0,0,4
199,M-001,,0,Le miroir fractal et le réseau dansent le rite fractal. <fracture>,rituel,1.2,1.0,3.0,0,0,0,0,0.0,1,0
199,RF-002,M-001,1,Le miroir fractal et le réseau dansent le rite fractal. <sanctify>,rituel,1.44,0.5,2.4000000000000004,10,0,0,0,0.0,0,1
199,MV-003,M-001,1,Le miroir fractal et le réseau dansent phénix de code rite fractal. <fracture>,rituel,1.5,1.0055409239693864,2.978747900127118,27,0,0,0,0.0,0,1
199,PR-004,,0,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,4.5,50.0,1.0,33,0,0,0,0.0,1,1
199,RF-005,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,5.3999999999999995,25.0,0.8,35,0,0,0,0.0,0,2
199,MV-006,PR-004,1,"🜃 PROPHÉTIE : Dans miroir fractal liminal silence, seul le silence persiste.",silence,5.175,52.62020672328863,1.0504546162609456,62,0,0,0,0.0,0,2
199,MV-007,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le anneau de données persiste.",silence,4.5,55.54263068023113,1.0497371089385084,81,0,0,0,0.0,0,2
199,MV-008,RF-005,2,"🜃 PROPHÉTIE : Dans le hack silence, seul le silence persiste. <glitch>",silence,7.559999999999999,23.060812405750738,1.0,100,0,0,0,0.0,0,3
199,MV-009,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul efface silence persiste. <decay>",silence,6.3,53.95227226853297,1.0,122,0,0,0,0.0,0,2
199,PR-010,,0,🜃 PROPHÉTIE : Le ankh de clonage et le réseau dansent le rite sacré. ,rituel,4.5,50.0,1.0,133,0,0,0,0.0,1,1
199,MV-011,RF-005,2,"🜃 PROPHÉTIE : songe le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.233943233441614,1.0,135,0,0,0,0.0,0,3
199,MV-012,PR-004,1,🜃 PROPHÉTIE : Dans le liminal recodifie seul le silence persiste. <neon>,silence,6.3,56.5959806595967,1.1567404783580628,154,0,0,0,0.0,0,2
199,MV-013,RF-005,2,"🜃 PROPHÉTIE : mantra le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.58627919572113,1.0,160,0,0,0,0.0,0,3
199,MV-014,PR-004,1,"🜃 PROPHÉTIE : réseau le liminal silence, seul le silence persiste.",silence,5.175,45.84928419688926,1.1928293891630728,165,0,0,0,0.0,0,2
199,MV-015,RF-005,2,"🜃 PROPHÉTIE glyphe Dans le liminal silence, seul le silence persiste.",silence,6.209999999999999,28.350237401131068,1.0,167,0,0,0,0.0,0,3
199,MV-016,MV-012,2,🜃 PROPHÉTIE anneau de données Dans le liminal recodifie seul le silence persiste. <corrupt>,silence,8.819999999999999,61.08943514713451,1.0,179,0,0,0,0.0,0,3
199,SC-017,MV-013,3,"🜃 PROPHÉTIE : mantra le liminal silence, seul révèle silence persiste.",silence,5.918273201887759,39.87941879358169,1.0,185,0,0,0,0.0,0,4
200,M-001,,0,Le miroir fractal et le réseau dansent le rite fractal. <fracture>,rituel,1.2,1.0,3.0,0,0,0,0,0.0,1,0
200,RF-002,M-001,1,Le miroir fractal et le réseau dansent le rite fractal. <sanctify>,rituel,1.44,0.5,2.4000000000000004,10,0,0,0,0.0,0,1
200,MV-003,M-001,1,Le miroir fractal et le réseau dansent phénix de code rite fractal. <fracture>,rituel,1.5,1.0055409239693864,2.978747900127118,27,0,0,0,0.0,0,1
200,PR-004,,0,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,4.5,50.0,1.0,33,0,0,0,0.0,1,1
200,RF-005,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,5.3999999999999995,25.0,0.8,35,0,0,0,0.0,0,2
200,MV-006,PR-004,1,"🜃 PROPHÉTIE : Dans miroir fractal liminal silence, seul le silence persiste.",silence,5.175,52.62020672328863,1.0504546162609456,62,0,0,0,0.0,0,2
200,MV-007,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le anneau de données persiste.",silence,4.5,55.54263068023113,1.0497371089385084,81,0,0,0,0.0,0,2
200,MV-008,RF-005,2,"🜃 PROPHÉTIE : Dans le hack silence, seul le silence persiste. <glitch>",silence,7.559999999999999,23.060812405750738,1.0,100,0,0,0,0.0,0,3
200,MV-009,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul efface silence persiste. <decay>",silence,6.3,53.95227226853297,1.0,122,0,0,0,0.0,0,2
200,PR-010,,0,🜃 PROPHÉTIE : Le ankh de clonage et le réseau dansent le rite sacré. ,rituel,4.5,50.0,1.0,133,0,0,0,0.0,1,1
200,MV-011,RF-005,2,"🜃 PROPHÉTIE : songe le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.233943233441614,1.0,135,0,0,0,0.0,0,3
200,MV-012,PR-004,1,🜃 PROPHÉTIE : Dans le liminal recodifie seul le silence persiste. <neon>,silence,6.3,56.5959806595967,1.1567404783580628,154,0,0,0,0.0,0,2
200,MV-013,RF-005,2,"🜃 PROPHÉTIE : mantra le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.58627919572113,1.0,160,0,0,0,0.0,0,3
200,MV-014,PR-004,1,"🜃 PROPHÉTIE : réseau le liminal silence, seul le silence persiste.",silence,5.175,45.84928419688926,1.1928293891630728,165,0,0,0,0.0,0,2
200,MV-015,RF-005,2,"🜃 PROPHÉTIE glyphe Dans le liminal silence, seul le silence persiste.",silence,6.209999999999999,28.350237401131068,1.0,167,0,0,0,0.0,0,3
200,MV-016,MV-012,2,🜃 PROPHÉTIE anneau de données Dans le liminal recodifie seul le silence persiste. <corrupt>,silence,8.819999999999999,61.08943514713451,1.0,179,0,0,0,0.0,0,3
200,SC-017,MV-013,3,"🜃 PROPHÉTIE : mantra le liminal silence, seul révèle silence persiste.",silence,5.918273201887759,39.87941879358169,1.0,185,0,0,0,0.0,0,4
201,M-001,,0,Le miroir fractal et le réseau dansent le rite fractal. <fracture>,rituel,1.2,1.0,3.0,0,0,0,0,0.0,1,0
201,RF-002,M-001,1,Le miroir fractal et le réseau dansent le rite fractal. <sanctify>,rituel,1.44,0.5,2.4000000000000004,10,0,0,0,0.0,0,1
201,MV-003,M-001,1,Le miroir fractal et le réseau dansent phénix de code rite fractal. <fracture>,rituel,1.5,1.0055409239693864,2.978747900127118,27,0,0,0,0.0,0,1
201,PR-004,,0,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,4.5,50.0,1.0,33,0,0,0,0.0,1,1
201,RF-005,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,5.3999999999999995,25.0,0.8,35,0,0,0,0.0,0,2
201,MV-006,PR-004,1,"🜃 PROPHÉTIE : Dans miroir fractal liminal silence, seul le silence persiste.",silence,5.175,52.62020672328863,1.0504546162609456,62,0,0,0,0.0,0,2
201,MV-007,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le anneau de données persiste.",silence,4.5,55.54263068023113,1.0497371089385084,81,0,0,0,0.0,0,2
201,MV-008,RF-005,2,"🜃 PROPHÉTIE : Dans le hack silence, seul le silence persiste. <glitch>",silence,7.559999999999999,23.060812405750738,1.0,100,0,0,0,0.0,0,3
201,MV-009,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul efface silence persiste. <decay>",silence,6.3,53.95227226853297,1.0,122,0,0,0,0.0,0,2
201,PR-010,,0,🜃 PROPHÉTIE : Le ankh de clonage et le réseau dansent le rite sacré. ,rituel,4.5,50.0,1.0,133,0,0,0,0.0,1,1
201,MV-011,RF-005,2,"🜃 PROPHÉTIE : songe le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.233943233441614,1.0,135,0,0,0,0.0,0,3
201,MV-012,PR-004,1,🜃 PROPHÉTIE : Dans le liminal recodifie seul le silence persiste. <neon>,silence,6.3,56.5959806595967,1.1567404783580628,154,0,0,0,0.0,0,2
201,MV-013,RF-005,2,"🜃 PROPHÉTIE : mantra le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.58627919572113,1.0,160,0,0,0,0.0,0,3
201,MV-014,PR-004,1,"🜃 PROPHÉTIE : réseau le liminal silence, seul le silence persiste.",silence,5.175,45.84928419688926,1.1928293891630728,165,0,0,0,0.0,0,2
201,MV-015,RF-005,2,"🜃 PROPHÉTIE glyphe Dans le liminal silence, seul le silence persiste.",silence,6.209999999999999,28.350237401131068,1.0,167,0,0,0,0.0,0,3
201,MV-016,MV-012,2,🜃 PROPHÉTIE anneau de données Dans le liminal recodifie seul le silence persiste. <corrupt>,silence,8.819999999999999,61.08943514713451,1.0,179,0,0,0,0.0,0,3
201,SC-017,MV-013,3,"🜃 PROPHÉTIE : mantra le liminal silence, seul révèle silence persiste.",silence,5.918273201887759,39.87941879358169,1.0,185,0,0,0,0.0,0,4
202,M-001,,0,Le miroir fractal et le réseau dansent le rite fractal. <fracture>,rituel,1.2,1.0,3.0,0,0,0,0,0.0,1,0
202,RF-002,M-001,1,Le miroir fractal et le réseau dansent le rite fractal. <sanctify>,rituel,1.44,0.5,2.4000000000000004,10,0,0,0,0.0,0,1
202,MV-003,M-001,1,Le miroir fractal et le réseau dansent phénix de code rite fractal. <fracture>,rituel,1.5,1.0055409239693864,2.978747900127118,27,0,0,0,0.0,0,1
202,PR-004,,0,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,4.5,50.0,1.0,33,0,0,0,0.0,1,1
202,RF-005,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,5.3999999999999995,25.0,0.8,35,0,0,0,0.0,0,2
202,MV-006,PR-004,1,"🜃 PROPHÉTIE : Dans miroir fractal liminal silence, seul le silence persiste.",silence,5.175,52.62020672328863,1.0504546162609456,62,0,0,0,0.0,0,2
202,MV-007,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le anneau de données persiste.",silence,4.5,55.54263068023113,1.0497371089385084,81,0,0,0,0.0,0,2
202,MV-008,RF-005,2,"🜃 PROPHÉTIE : Dans le hack silence, seul le silence persiste. <glitch>",silence,7.559999999999999,23.060812405750738,1.0,100,0,0,0,0.0,0,3
202,MV-009,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul efface silence persiste. <decay>",silence,6.3,53.95227226853297,1.0,122,0,0,0,0.0,0,2
202,PR-010,,0,🜃 PROPHÉTIE : Le ankh de clonage et le réseau dansent le rite sacré. ,rituel,4.5,50.0,1.0,133,0,0,0,0.0,1,1
202,MV-011,RF-005,2,"🜃 PROPHÉTIE : songe le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.233943233441614,1.0,135,0,0,0,0.0,0,3
202,MV-012,PR-004,1,🜃 PROPHÉTIE : Dans le liminal recodifie seul le silence persiste. <neon>,silence,6.3,56.5959806595967,1.1567404783580628,154,0,0,0,0.0,0,2
202,MV-013,RF-005,2,"🜃 PROPHÉTIE : mantra le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.58627919572113,1.0,160,0,0,0,0.0,0,3
202,MV-014,PR-004,1,"🜃 PROPHÉTIE : réseau le liminal silence, seul le silence persiste.",silence,5.175,45.84928419688926,1.1928293891630728,165,0,0,0,0.0,0,2
202,MV-015,RF-005,2,"🜃 PROPHÉTIE glyphe Dans le liminal silence, seul le silence persiste.",silence,6.209999999999999,28.350237401131068,1.0,167,0,0,0,0.0,0,3
202,MV-016,MV-012,2,🜃 PROPHÉTIE anneau de données Dans le liminal recodifie seul le silence persiste. <corrupt>,silence,8.819999999999999,61.08943514713451,1.0,179,0,0,0,0.0,0,3
202,SC-017,MV-013,3,"🜃 PROPHÉTIE : mantra le liminal silence, seul révèle silence persiste.",silence,5.918273201887759,39.87941879358169,1.0,185,0,0,0,0.0,0,4
203,M-001,,0,Le miroir fractal et le réseau dansent le rite fractal. <fracture>,rituel,1.2,1.0,3.0,0,0,0,0,0.0,1,0
203,RF-002,M-001,1,Le miroir fractal et le réseau dansent le rite fractal. <sanctify>,rituel,1.44,0.5,2.4000000000000004,10,0,0,0,0.0,0,1
203,MV-003,M-001,1,Le miroir fractal et le réseau dansent phénix de code rite fractal. <fracture>,rituel,1.5,1.0055409239693864,2.978747900127118,27,0,0,0,0.0,0,1
203,PR-004,,0,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,4.5,50.0,1.0,33,0,0,0,0.0,1,1
203,RF-005,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,5.3999999999999995,25.0,0.8,35,0,0,0,0.0,0,2
203,MV-006,PR-004,1,"🜃 PROPHÉTIE : Dans miroir fractal liminal silence, seul le silence persiste.",silence,5.175,52.62020672328863,1.0504546162609456,62,0,0,0,0.0,0,2
203,MV-007,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le anneau de données persiste.",silence,4.5,55.54263068023113,1.0497371089385084,81,0,0,0,0.0,0,2
203,MV-008,RF-005,2,"🜃 PROPHÉTIE : Dans le hack silence, seul le silence persiste. <glitch>",silence,7.559999999999999,23.060812405750738,1.0,100,0,0,0,0.0,0,3
203,MV-009,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul efface silence persiste. <decay>",silence,6.3,53.95227226853297,1.0,122,0,0,0,0.0,0,2
203,PR-010,,0,🜃 PROPHÉTIE : Le ankh de clonage et le réseau dansent le rite sacré. ,rituel,4.5,50.0,1.0,133,0,0,0,0.0,1,1
203,MV-011,RF-005,2,"🜃 PROPHÉTIE : songe le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.233943233441614,1.0,135,0,0,0,0.0,0,3
203,MV-012,PR-004,1,🜃 PROPHÉTIE : Dans le liminal recodifie seul le silence persiste. <neon>,silence,6.3,56.5959806595967,1.1567404783580628,154,0,0,0,0.0,0,2
203,MV-013,RF-005,2,"🜃 PROPHÉTIE : mantra le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.58627919572113,1.0,160,0,0,0,0.0,0,3
203,MV-014,PR-004,1,"🜃 PROPHÉTIE : réseau le liminal silence, seul le silence persiste.",silence,5.175,45.84928419688926,1.1928293891630728,165,0,0,0,0.0,0,2
203,MV-015,RF-005,2,"🜃 PROPHÉTIE glyphe Dans le liminal silence, seul le silence persiste.",silence,6.209999999999999,28.350237401131068,1.0,167,0,0,0,0.0,0,3
203,MV-016,MV-012,2,🜃 PROPHÉTIE anneau de données Dans le liminal recodifie seul le silence persiste. <corrupt>,silence,8.819999999999999,61.08943514713451,1.0,179,0,0,0,0.0,0,3
203,SC-017,MV-013,3,"🜃 PROPHÉTIE : mantra le liminal silence, seul révèle silence persiste.",silence,5.918273201887759,39.87941879358169,1.0,185,0,0,0,0.0,0,4
204,M-001,,0,Le miroir fractal et le réseau dansent le rite fractal. <fracture>,rituel,1.2,1.0,3.0,0,0,0,0,0.0,1,0
204,RF-002,M-001,1,Le miroir fractal et le réseau dansent le rite fractal. <sanctify>,rituel,1.44,0.5,2.4000000000000004,10,0,0,0,0.0,0,1
204,MV-003,M-001,1,Le miroir fractal et le réseau dansent phénix de code rite fractal. <fracture>,rituel,1.5,1.0055409239693864,2.978747900127118,27,0,0,0,0.0,0,1
204,PR-004,,0,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,4.5,50.0,1.0,33,0,0,0,0.0,1,1
204,RF-005,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,5.3999999999999995,25.0,0.8,35,0,0,0,0.0,0,2
204,MV-006,PR-004,1,"🜃 PROPHÉTIE : Dans miroir fractal liminal silence, seul le silence persiste.",silence,5.175,52.62020672328863,1.0504546162609456,62,0,0,0,0.0,0,2
204,MV-007,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le anneau de données persiste.",silence,4.5,55.54263068023113,1.0497371089385084,81,0,0,0,0.0,0,2
204,MV-008,RF-005,2,"🜃 PROPHÉTIE : Dans le hack silence, seul le silence persiste. <glitch>",silence,7.559999999999999,23.060812405750738,1.0,100,0,0,0,0.0,0,3
204,MV-009,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul efface silence persiste. <decay>",silence,6.3,53.95227226853297,1.0,122,0,0,0,0.0,0,2
204,PR-010,,0,🜃 PROPHÉTIE : Le ankh de clonage et le réseau dansent le rite sacré. ,rituel,4.5,50.0,1.0,133,0,0,0,0.0,1,1
204,MV-011,RF-005,2,"🜃 PROPHÉTIE : songe le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.233943233441614,1.0,135,0,0,0,0.0,0,3
204,MV-012,PR-004,1,🜃 PROPHÉTIE : Dans le liminal recodifie seul le silence persiste. <neon>,silence,6.3,56.5959806595967,1.1567404783580628,154,0,0,0,0.0,0,2
204,MV-013,RF-005,2,"🜃 PROPHÉTIE : mantra le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.58627919572113,1.0,160,0,0,0,0.0,0,3
204,MV-014,PR-004,1,"🜃 PROPHÉTIE : réseau le liminal silence, seul le silence persiste.",silence,5.175,45.84928419688926,1.1928293891630728,165,0,0,0,0.0,0,2
204,MV-015,RF-005,2,"🜃 PROPHÉTIE glyphe Dans le liminal silence, seul le silence persiste.",silence,6.209999999999999,28.350237401131068,1.0,167,0,0,0,0.0,0,3
204,MV-016,MV-012,2,🜃 PROPHÉTIE anneau de données Dans le liminal recodifie seul le silence persiste. <corrupt>,silence,8.819999999999999,61.08943514713451,1.0,179,0,0,0,0.0,0,3
204,SC-017,MV-013,3,"🜃 PROPHÉTIE : mantra le liminal silence, seul révèle silence persiste.",silence,5.918273201887759,39.87941879358169,1.0,185,0,0,0,0.0,0,4
205,M-001,,0,Le miroir fractal et le réseau dansent le rite fractal. <fracture>,rituel,1.2,1.0,3.0,0,0,0,0,0.0,1,0
205,RF-002,M-001,1,Le miroir fractal et le réseau dansent le rite fractal. <sanctify>,rituel,1.44,0.5,2.4000000000000004,10,0,0,0,0.0,0,1
205,MV-003,M-001,1,Le miroir fractal et le réseau dansent phénix de code rite fractal. <fracture>,rituel,1.5,1.0055409239693864,2.978747900127118,27,0,0,0,0.0,0,1
205,PR-004,,0,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,4.5,50.0,1.0,33,0,0,0,0.0,1,1
205,RF-005,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le silence persiste.",silence,5.3999999999999995,25.0,0.8,35,0,0,0,0.0,0,2
205,MV-006,PR-004,1,"🜃 PROPHÉTIE : Dans miroir fractal liminal silence, seul le silence persiste.",silence,5.175,52.62020672328863,1.0504546162609456,62,0,0,0,0.0,0,2
205,MV-007,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul le anneau de données persiste.",silence,4.5,55.54263068023113,1.0497371089385084,81,0,0,0,0.0,0,2
205,MV-008,RF-005,2,"🜃 PROPHÉTIE : Dans le hack silence, seul le silence persiste. <glitch>",silence,7.559999999999999,23.060812405750738,1.0,100,0,0,0,0.0,0,3
205,MV-009,PR-004,1,"🜃 PROPHÉTIE : Dans le liminal silence, seul efface silence persiste. <decay>",silence,6.3,53.95227226853297,1.0,122,0,0,0,0.0,0,2
205,PR-010,,0,🜃 PROPHÉTIE : Le ankh de clonage et le réseau dansent le rite sacré. ,rituel,4.5,50.0,1.0,133,0,0,0,0.0,1,1
205,MV-011,RF-005,2,"🜃 PROPHÉTIE : songe le liminal silence, seul le silence persiste.",silence,6.209999999999999,26.233943233441614,1.0,135,0,0,0,0.0,0,3
